date	time	source_timestamp	Canada - Alberta	Canada - British Columbia	Canada - Grand Princess	Canada - Manitoba	Canada - New Brunswick	Canada - Newfoundland and Labrador	Canada - Nova Scotia	Canada - Ontario	Canada - Prince Edward Island	Canada - Quebec	Canada - Saskatchewan
2020-04-20	07:09:36	2020-04-20 07:09:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:10:34	2020-04-20 07:10:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:11:39	2020-04-20 07:11:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:12:34	2020-04-20 07:12:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:13:36	2020-04-20 07:13:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:14:35	2020-04-20 07:14:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:15:40	2020-04-20 07:15:40	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:16:35	2020-04-20 07:16:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:17:39	2020-04-20 07:17:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:18:32	2020-04-20 07:18:32	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:19:40	2020-04-20 07:19:40	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:20:36	2020-04-20 07:20:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:21:32	2020-04-20 07:21:32	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:22:36	2020-04-20 07:22:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:23:39	2020-04-20 07:23:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:24:41	2020-04-20 07:24:41	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:25:39	2020-04-20 07:25:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:26:36	2020-04-20 07:26:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:27:35	2020-04-20 07:27:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:28:34	2020-04-20 07:28:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:29:33	2020-04-20 07:29:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:30:37	2020-04-20 07:30:37	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:31:39	2020-04-20 07:31:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:32:33	2020-04-20 07:32:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:33:33	2020-04-20 07:33:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:34:33	2020-04-20 07:34:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:35:35	2020-04-20 07:35:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:36:36	2020-04-20 07:36:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:37:34	2020-04-20 07:37:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:38:34	2020-04-20 07:38:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:39:36	2020-04-20 07:39:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:40:46	2020-04-20 07:40:46	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:41:33	2020-04-20 07:41:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:42:33	2020-04-20 07:42:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:43:39	2020-04-20 07:43:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:44:33	2020-04-20 07:44:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:45:34	2020-04-20 07:45:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:46:38	2020-04-20 07:46:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:47:32	2020-04-20 07:47:32	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:48:37	2020-04-20 07:48:37	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:49:34	2020-04-20 07:49:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:50:34	2020-04-20 07:50:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:51:33	2020-04-20 07:51:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:52:33	2020-04-20 07:52:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:53:35	2020-04-20 07:53:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:54:40	2020-04-20 07:54:40	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:55:34	2020-04-20 07:55:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:56:36	2020-04-20 07:56:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:57:34	2020-04-20 07:57:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:58:36	2020-04-20 07:58:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	07:59:35	2020-04-20 07:59:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:00:35	2020-04-20 15:00:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:01:39	2020-04-20 15:01:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:02:38	2020-04-20 15:02:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:03:36	2020-04-20 15:03:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:04:33	2020-04-20 15:04:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:05:46	2020-04-20 15:05:46	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:06:34	2020-04-20 15:06:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:07:38	2020-04-20 15:07:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:08:35	2020-04-20 15:08:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:09:33	2020-04-20 15:09:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:10:40	2020-04-20 15:10:40	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:11:35	2020-04-20 15:11:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:12:35	2020-04-20 15:12:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:13:36	2020-04-20 15:13:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:14:38	2020-04-20 15:14:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:15:55	2020-04-20 15:15:55	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:16:35	2020-04-20 15:16:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:17:35	2020-04-20 15:17:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:18:39	2020-04-20 15:18:39	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:19:40	2020-04-20 15:19:40	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:20:41	2020-04-20 15:20:41	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:21:33	2020-04-20 15:21:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:22:40	2020-04-20 15:22:40	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:23:36	2020-04-20 15:23:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:24:34	2020-04-20 15:24:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:25:37	2020-04-20 15:25:37	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:26:34	2020-04-20 15:26:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:27:36	2020-04-20 15:27:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:28:36	2020-04-20 15:28:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:29:34	2020-04-20 15:29:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:30:41	2020-04-20 15:30:41	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:31:33	2020-04-20 15:31:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:32:35	2020-04-20 15:32:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:33:35	2020-04-20 15:33:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:34:34	2020-04-20 15:34:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:35:38	2020-04-20 15:35:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:36:35	2020-04-20 15:36:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:37:31	2020-04-20 15:37:31	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:38:35	2020-04-20 15:38:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:39:38	2020-04-20 15:39:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:40:36	2020-04-20 15:40:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:41:36	2020-04-20 15:41:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:42:33	2020-04-20 15:42:33	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:43:43	2020-04-20 15:43:43	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:44:34	2020-04-20 15:44:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:45:34	2020-04-20 15:45:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:46:41	2020-04-20 15:46:41	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:47:35	2020-04-20 15:47:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:48:37	2020-04-20 15:48:37	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:49:38	2020-04-20 15:49:38	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:50:35	2020-04-20 15:50:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:51:41	2020-04-20 15:51:41	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:52:37	2020-04-20 15:52:37	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:53:35	2020-04-20 15:53:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:54:43	2020-04-20 15:54:43	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:55:41	2020-04-20 15:55:41	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:56:36	2020-04-20 15:56:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:57:36	2020-04-20 15:57:36	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:58:35	2020-04-20 15:58:35	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	15:59:34	2020-04-20 15:59:34	2803-51-NA	1647-81-NA	13-0-NA	254-5-NA	118-0-NA	257-3-NA	675-9-NA	11561-591-NA	26-0-NA	17950-820-NA	315-4-NA
2020-04-20	23:00:36	2020-04-20 23:00:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:01:37	2020-04-20 23:01:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:02:35	2020-04-20 23:02:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:03:31	2020-04-20 23:03:31	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:04:35	2020-04-20 23:04:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:05:30	2020-04-20 23:05:30	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:06:31	2020-04-20 23:06:31	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:07:35	2020-04-20 23:07:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:08:36	2020-04-20 23:08:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:09:35	2020-04-20 23:09:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:10:36	2020-04-20 23:10:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:11:58	2020-04-20 23:11:58	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:12:36	2020-04-20 23:12:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:13:33	2020-04-20 23:13:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:14:38	2020-04-20 23:14:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:15:36	2020-04-20 23:15:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:16:40	2020-04-20 23:16:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:17:34	2020-04-20 23:17:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
